name,n_phases,r1,x1,r0,x0,c1,c0,units,r_matrix,x_matrix,c_matrix,rg,xg,rho,symmetrical_components
22,2,0.0003666076,0.0004722404,0.0006462236,0.001317302,1.65223231262987E-15,1.65223231262987E-15,m,[  0.00045981 |  0.00009321   0.00045981 ],[  0.00075393 |  0.00028169   0.00075393 ],[  0.00000165 |  0.00000000   0.00000165 ],0.01805,0.155081,100,true
23,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
24,2,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 |  0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 ],[  0.00000551 |  0.00000000   0.00000551 ],0.01805,0.155081,100,true
25,2,0.00009941902000000001,0.0003666076,0.000379035,0.001211669,5.41564974302372E-15,5.41564974302372E-15,m,[  0.00019262 |  0.00009321   0.00019262 ],[  0.00064829 |  0.00028169   0.00064829 ],[  0.00000542 |  0.00000000   0.00000542 ],0.01805,0.155081,100,true
26,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
27,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
28,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
29,2,0.0005965141,0.0004660267,0.001019045,0.001559636,1.74402289515327E-15,1.74402289515327E-15,m,[  0.00073736 |  0.00014084   0.00073736 ],[  0.00083056 |  0.00036454   0.00083056 ],[  0.00000174 |  0.00000000   0.00000174 ],0.01805,0.155081,100,true
77,1,0.001534781,0.000559232,0.001926244,0.001746046,2.75372048522216E-15,2.75372048522216E-15,m,[  0.00166527 ],[  0.00095484 ],[  0.00000275 ],0.01805,0.155081,100,true
78,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
41,3,0.0006959332,0.0005219498,0.00111225,0.001615559,1.46865082513448E-15,1.46865082513448E-15,m,[  0.00083471 |  0.00013877   0.00083471 |  0.00013877   0.00013877   0.00083471 ],[  0.00088649 |  0.00036454   0.00088649 |  0.00036454   0.00036454   0.00088649 ],[  0.00000147 |  0.00000000   0.00000147 |  0.00000000   0.00000000   0.00000147 ],0.01805,0.155081,100,true
112,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
59,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
186,3,0.0006489452,0.0005068879,0.001109578,0.001646975,0,0,m,[  0.00080249 |  0.00015354   0.00080249 |  0.00015354   0.00015354   0.00080249 ],[  0.00088692 |  0.00038003   0.00088692 |  0.00038003   0.00038003   0.00088692 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
161,1,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 ],[  0.00010696 ],[  0.00000000 ],0.01805,0.155081,100,true
218,3,0.0006489452,0.0005068879,0.001109578,0.001646975,0,0,m,[  0.00080249 |  0.00015354   0.00080249 |  0.00015354   0.00015354   0.00080249 ],[  0.00088692 |  0.00038003   0.00088692 |  0.00038003   0.00038003   0.00088692 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
183,2,0.0006988163,0.0001870072,0.001525585,0.0004363501,0,0,m,[  0.00097441 |  0.00027559   0.00097441 ],[  0.00027012 |  0.00008311   0.00027012 ],[  0.00000000 |  0.00000000   0.00000000 ],0.01805,0.155081,100,true
182,1,0.0006489452,0.0005068879,0.001109578,0.001646975,0,0,m,[  0.00080249 ],[  0.00088692 ],[  0.00000000 ],0.01805,0.155081,100,true
181,1,0.0006988163,0.0001870072,0.001525585,0.0004363501,0,0,m,[  0.00097441 ],[  0.00027012 ],[  0.00000000 ],0.01805,0.155081,100,true
96,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
60,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
171,3,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 |  0.00003412   0.00012598 |  0.00003412   0.00003412   0.00012598 ],[  0.00010696 | -0.00002330   0.00010696 | -0.00002330  -0.00002330   0.00010696 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
61,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
147,3,0.00007545904,0.0001246715,0.0003083978,0.000095144,0,0,m,[  0.00015311 |  0.00007765   0.00015311 |  0.00007765   0.00007765   0.00015311 ],[  0.00011483 | -0.00000984   0.00011483 | -0.00000984  -0.00000984   0.00011483 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
146,3,0.0001017057,0.0001279523,0.0004494734,0.0001246715,0,0,m,[  0.00021763 |  0.00011592   0.00021763 |  0.00011592   0.00011592   0.00021763 ],[  0.00012686 | -0.00000109   0.00012686 | -0.00000109  -0.00000109   0.00012686 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
145,3,0.00005282257,0.0001295927,0.0008658092,0.00005380433,0,0,m,[  0.00032382 |  0.00027100   0.00032382 |  0.00027100   0.00027100   0.00032382 ],[  0.00010433 | -0.00002526   0.00010433 | -0.00002526  -0.00002526   0.00010433 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
144,3,0.00005643272,0.0001026874,0.0008398919,0.00005019418,0,0,m,[  0.00031759 |  0.00026115   0.00031759 |  0.00026115   0.00026115   0.00031759 ],[  0.00008519 | -0.00001750   0.00008519 | -0.00001750  -0.00001750   0.00008519 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
143,3,0.00008333178000000001,0.0001181098,0.001022307,0.00005577407,0,0,m,[  0.00039632 |  0.00031299   0.00039632 |  0.00031299   0.00031299   0.00039632 ],[  0.00009733 | -0.00002078   0.00009733 | -0.00002078  -0.00002078   0.00009733 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
