transformer,winding,terminal,connection,kv,kva,tap,r_pct,r_neut,x_neut,max_tap,min_tap,num_taps
1000256_xfmr_a,1,182156.1,wye,7.19956121359083,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1000256_xfmr_a,2,x_1000256.1,wye,0.24,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1000256_xfmr_b,1,182156.2,wye,7.19956121359083,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1000256_xfmr_b,2,x_1000256.2,wye,0.24,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1000256_xfmr_c,1,182156.3,wye,7.19956121359083,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1000256_xfmr_c,2,x_1000256.3,wye,0.24,10,1,0.006500000000000001,-1,0,1.1,0.9,32
1001523_xfmr_a,1,182159.1,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001523_xfmr_a,2,x_1001523.1,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001523_xfmr_b,1,182159.2,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001523_xfmr_b,2,x_1001523.2,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001523_xfmr_c,1,182159.3,wye,7.19956121359083,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001523_xfmr_c,2,x_1001523.3,wye,0.24,25,1,0.005500000000000001,-1,0,1.1,0.9,32
1001522_xfmr_abc,1,182160.1.2.3,delta,12.47,300,1,0.00349,-1,0,1.1,0.9,32
1001522_xfmr_abc,2,x_1001522.1.2.3,wye,0.208,300,1,0.00349,-1,0,1.1,0.9,32
1001524_xfmr_abc,1,182161.1.2.3,delta,12.47,150,1,0.0051,-1,0,1.1,0.9,32
1001524_xfmr_abc,2,x_1001524.1.2.3,wye,0.208,150,1,0.0051,-1,0,1.1,0.9,32
1001525_xfmr_abc,1,182162.1.2.3,delta,12.47,150,1,0.0051,-1,0,1.1,0.9,32
1001525_xfmr_abc,2,x_1001525.1.2.3,wye,0.208,150,1,0.0051,-1,0,1.1,0.9,32
1001214_xfmr_b,1,189948.2,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
1001214_xfmr_b,2,x_1001214.2,wye,0.24,100,1,0.004,-1,0,1.1,0.9,32
1001215_xfmr_b,1,189949.2,wye,7.19956121359083,100,1,0.004,-1,0,1.1,0.9,32
